phase,contract_id,min_side_literals,min_main_literals,min_positive_choices,records,problems,families,aggregate_ratio,p95_ratio,maximum_problem_median_ratio,problem_balanced_median_ratio,maximum_estimated_bytes,sample_eligible,calibration_gate
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,8,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,9,0,2149,7,4,19.68257894293978,25.416595380667236,118.438,42.31082331174838,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,9,4,1254,7,4,21.40656117672136,27.391002194586687,119.63036963036963,43.07763401109057,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,9,8,970,7,4,23.42992822934951,31.36673000518224,119.63036963036963,42.87658802177859,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,9,16,571,5,4,24.67217287937918,28.4970592258241,134.9090909090909,28.247094274644855,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,9,32,257,5,4,27.51384284285919,29.314786131299893,195.21112076455256,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,9,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,10,0,1043,6,4,22.93025284441185,28.96031046039866,145.2632743362832,37.722560029664834,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,10,4,858,6,4,23.519618675494673,30.737035797925728,139.32773109243698,30.9561738490184,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,10,8,798,5,4,23.933266853264133,30.523310211324407,139.32773109243698,45.58375634517766,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,10,16,509,5,4,24.938924513401542,28.357455849156818,144.3981092436975,41.153225806451616,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,10,32,255,5,4,27.333628000522776,29.314786131299893,195.21112076455256,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,10,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,11,0,616,5,4,25.475211995300732,28.911237553342815,137.32967032967034,61.2842190016103,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,11,4,615,5,4,25.480341388814885,28.911237553342815,138.5309381237525,61.2842190016103,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,11,8,601,5,4,25.48528928125466,28.911237553342815,138.5309381237525,61.2842190016103,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,11,16,420,5,4,26.756313020905978,29.128502903307247,162.76123876123876,60.3059866962306,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,11,32,255,5,4,27.333628000522776,29.314786131299893,195.21112076455256,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,11,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,12,0,556,5,4,25.48407770879231,28.37649108698566,164.16218809980805,75.7860696517413,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,12,4,555,5,4,25.489556980201133,28.37649108698566,163.03201506591338,75.7860696517413,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,12,8,541,5,4,25.49487045110946,28.37649108698566,163.03201506591338,73.25714285714285,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,12,16,379,5,4,26.45492180800616,28.243471953578336,183.21135029354207,82.30925925925926,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,12,32,245,4,3,27.54457197427994,29.314786131299893,195.21112076455256,57.640699713248935,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,3,12,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,2,0,5448,15,6,19.534941784403582,16.08804841149773,56.141176470588235,27.24920634920635,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,2,4,3105,15,6,21.650610067885765,21.54769001490313,49.368070953436806,15.02952670429874,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,2,8,1987,14,6,24.620074418734355,26.113023157000214,102.94285714285714,17.988432819936484,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,2,16,899,8,4,25.939042770505207,31.463983416825013,78.91836734693878,31.294418437921728,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,2,32,260,5,4,27.48589711517176,29.411750483558993,182.0864406779661,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,2,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,3,0,5405,15,6,19.52636348730924,16.169742813918305,56.141176470588235,27.24920634920635,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,3,4,3105,15,6,21.650610067885765,21.54769001490313,49.368070953436806,15.02952670429874,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,3,8,1987,14,6,24.620074418734355,26.113023157000214,102.94285714285714,17.988432819936484,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,3,16,899,8,4,25.939042770505207,31.463983416825013,78.91836734693878,31.294418437921728,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,3,32,260,5,4,27.48589711517176,29.411750483558993,182.0864406779661,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,3,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,4,0,5388,15,6,19.520903926956393,16.184871406959154,56.141176470588235,27.24920634920635,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,4,4,3105,15,6,21.650610067885765,21.54769001490313,49.368070953436806,15.02952670429874,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,4,8,1987,14,6,24.620074418734355,26.113023157000214,102.94285714285714,17.988432819936484,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,4,16,899,8,4,25.939042770505207,31.463983416825013,78.91836734693878,31.294418437921728,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,4,32,260,5,4,27.48589711517176,29.411750483558993,182.0864406779661,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,4,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,5,0,5006,14,6,19.752259313873957,16.26442166910688,49.690537084398976,28.131022467684318,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,5,4,2876,14,6,21.971758602917493,22.776893391220455,49.690537084398976,22.93614433645955,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,5,8,1968,12,5,24.772966209522384,26.204801359677077,49.4975,25.08888494711869,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,5,16,899,8,4,25.939042770505207,31.463983416825013,78.91836734693878,31.294418437921728,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,5,32,260,5,4,27.48589711517176,29.411750483558993,182.0864406779661,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,5,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,6,0,4890,14,6,19.822805105693817,16.544237485448196,50.1381074168798,30.147251433127067,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,6,4,2784,14,6,22.111582318363734,23.20139222275564,50.1381074168798,22.93614433645955,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,6,8,1934,12,5,24.86061209701876,26.209837449862782,49.91125,28.182278739310295,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,6,16,898,8,4,25.950881831361983,31.463983416825013,78.91836734693878,31.294418437921728,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,6,32,260,5,4,27.48589711517176,29.411750483558993,182.0864406779661,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,6,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,7,0,3469,11,5,19.4414692886001,20.52140077821012,65.26428571428572,36.686070686070686,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,7,4,1877,11,5,22.02584992787611,26.66526227090794,65.26428571428572,12.868175765645805,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,7,8,1339,10,5,25.111806321131862,28.025767336112164,67.14776632302406,16.546246163135912,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,7,16,731,6,4,25.845424055461717,32.5480093676815,85.57142857142857,37.378020189631584,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,7,32,260,5,4,27.48589711517176,29.411750483558993,182.0864406779661,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,7,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,8,0,2867,8,4,19.860261332351705,23.339841819080572,104.2358276643991,31.921985777545007,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,8,4,1530,8,4,22.316297043382264,27.685586112736495,104.2358276643991,30.607469206492578,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,8,8,1076,8,4,25.477084777384707,29.522371771553292,104.2358276643991,31.86778850540916,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,8,16,635,6,4,25.551954106079794,32.37178463013261,125.70222222222222,37.3328157264587,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,8,32,260,5,4,27.48589711517176,29.411750483558993,182.0864406779661,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,8,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,9,0,2046,7,4,20.905116639746556,26.582079790712886,120.82035928143712,24.250554323725055,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,9,4,1198,7,4,22.961541933190524,28.581560283687942,120.82035928143712,21.335664335664337,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,9,8,919,7,4,25.43286899886026,32.05212185243881,120.82035928143712,21.289818688981867,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,9,16,567,5,4,25.07798690671031,31.466847908170973,134.9090909090909,28.247094274644855,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,9,32,257,5,4,27.51384284285919,29.314786131299893,195.21112076455256,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,9,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,10,0,955,6,4,25.026954164379667,32.4924973204716,133.962,40.30941271031465,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,10,4,804,6,4,25.710743763068685,31.866530820173203,133.962,33.720212198347035,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,10,8,748,5,4,26.229229283405918,32.414379525172585,133.962,45.58375634517766,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,10,16,505,5,4,25.37308490244634,29.210778279305156,144.3981092436975,41.153225806451616,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,10,32,255,5,4,27.333628000522776,29.314786131299893,195.21112076455256,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,10,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,11,0,570,5,4,27.92770594743806,31.466847908170973,138.5309381237525,61.2842190016103,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,11,4,570,5,4,27.92770594743806,31.466847908170973,138.5309381237525,61.2842190016103,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,11,8,560,5,4,27.926283533227902,31.466847908170973,138.5309381237525,61.2842190016103,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,11,16,416,5,4,27.305253219023857,29.71767268999103,162.76123876123876,60.3059866962306,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,11,32,255,5,4,27.333628000522776,29.314786131299893,195.21112076455256,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,11,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,12,0,517,5,4,27.578589920594588,29.210778279305156,163.03201506591338,75.7860696517413,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,12,4,517,5,4,27.578589920594588,29.210778279305156,163.03201506591338,75.7860696517413,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,12,8,507,5,4,27.576210983025987,29.210778279305156,163.03201506591338,73.25714285714285,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,12,16,375,5,4,27.023438033882723,29.232982982982982,183.21135029354207,82.30925925925926,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,12,32,245,4,3,27.54457197427994,29.314786131299893,195.21112076455256,57.640699713248935,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,4,12,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,2,0,3163,14,6,20.841037047114032,21.06036217303823,58.098765432098766,26.5924813320745,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,2,4,2333,13,5,22.119771876780273,26.264043666136,58.01428571428571,20.94733893557423,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,2,8,1770,11,4,25.172133259387678,26.542897900957815,58.01428571428571,29.490022172949,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,2,16,880,8,4,25.875263489353728,31.463983416825013,71.08419958419958,31.294418437921728,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,2,32,258,5,4,27.439704027381715,29.314786131299893,190.04745762711863,79.06879073135408,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,2,64,74,2,2,38.9883966328522,25.35564389387076,105.50581527936146,73.62233329599164,399688,False,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,3,0,3140,14,6,20.83399401723102,21.25930583501006,58.01428571428571,26.5924813320745,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,3,4,2333,13,5,22.119771876780273,26.264043666136,58.01428571428571,20.94733893557423,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,3,8,1770,11,4,25.172133259387678,26.542897900957815,58.01428571428571,29.490022172949,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,3,16,880,8,4,25.875263489353728,31.463983416825013,71.08419958419958,31.294418437921728,399688,True,False
validation,97b646e771b20a013f9c1c86b0928ca61079bd6140bfa5e0b977b575f696fa3b,5,3,32,258,5,4,27.439704027381715,29.314786131299893,190.04745762711863,79.06879073135408,399688,False,False
